UniProt_ID	UCSC_ID	Matched ratio
sp|Q9UMR5-3|PPT2_HUMAN	uc011jpz.2	100
sp|Q9UMR7|CLC4A_HUMAN	uc001qtz.1	100
sp|Q9UMR7-2|CLC4A_HUMAN	uc001qub.1	100
sp|Q9UMR7-3|CLC4A_HUMAN	uc009zga.1	100
sp|Q9UMR7-4|CLC4A_HUMAN	uc001quc.1	100
sp|Q9UMS0|NFU1_HUMAN	uc002sfk.3	100
sp|Q9UMS0-2|NFU1_HUMAN	uc002sfm.3	100
sp|Q9UMS4|PRP19_HUMAN	uc001nqf.3	100
sp|Q9UMS5|PHTF1_HUMAN	uc009wgp.1	100
sp|Q9UMS5-2|PHTF1_HUMAN	uc001edn.3	100
sp|Q9UMS6|SYNP2_HUMAN	uc003icm.4	100
sp|Q9UMS6-2|SYNP2_HUMAN	uc010inb.3	100
sp|Q9UMS6-3|SYNP2_HUMAN	uc010ina.3	100
sp|Q9UMW8|UBP18_HUMAN	uc002zny.3	100
sp|Q9UMX0|UBQL1_HUMAN	uc004amv.3	100
sp|Q9UMX0-2|UBQL1_HUMAN	uc004amw.3	100
sp|Q9UMX1|SUFU_HUMAN	uc001kvy.2	100
sp|Q9UMX1-3|SUFU_HUMAN	uc001kvw.2	100
sp|Q9UMX2|OAZ3_HUMAN	uc010pdm.2	100
sp|Q9UMX2-2|OAZ3_HUMAN	uc010pdl.2	97
sp|Q9UMX3|BOK_HUMAN	uc002wbq.3	100
sp|Q9UMX5|NENF_HUMAN	uc001hjd.3	100
sp|Q9UMX6|GUC1B_HUMAN	uc003orz.3	100
sp|Q9UMX9|S45A2_HUMAN	uc003jid.3	99
sp|Q9UMX9-4|S45A2_HUMAN	uc003jie.3	99
sp|Q9UMY1|NOL7_HUMAN	uc003naz.3	100
sp|Q9UMY4|SNX12_HUMAN	uc031tju.1	100
sp|Q9UMY4-2|SNX12_HUMAN	uc031tjx.1	100
sp|Q9UMY4-3|SNX12_HUMAN	uc004dyq.4	100
sp|Q9UMZ2|SYNRG_HUMAN	uc002hoa.3	100
sp|Q9UMZ2-3|SYNRG_HUMAN	uc010wdf.2	100
sp|Q9UMZ2-4|SYNRG_HUMAN	uc002hoe.3	100
sp|Q9UMZ2-5|SYNRG_HUMAN	uc002hob.3	100
sp|Q9UMZ2-6|SYNRG_HUMAN	uc010wdg.2	100
sp|Q9UMZ2-7|SYNRG_HUMAN	uc010wde.2	100
sp|Q9UMZ2-8|SYNRG_HUMAN	uc002hoc.3	100
sp|Q9UMZ2-9|SYNRG_HUMAN	uc002hod.3	100
sp|Q9UN19|DAPP1_HUMAN	uc003hvf.4	100
sp|Q9UN30|SCML1_HUMAN	uc004cyb.3	100
sp|Q9UN30-2|SCML1_HUMAN	uc004cyc.3	100
sp|Q9UN36|NDRG2_HUMAN	uc001vzd.3	100
sp|Q9UN36-3|NDRG2_HUMAN	uc010aig.3	100
sp|Q9UN36-4|NDRG2_HUMAN	uc001vyu.3	100
sp|Q9UN36-5|NDRG2_HUMAN	uc001vzc.3	100
sp|Q9UN36-6|NDRG2_HUMAN	uc010tll.2	100
sp|Q9UN37|VPS4A_HUMAN	uc002eww.3	100
sp|Q9UN42|AT1B4_HUMAN	uc004esr.3	100
sp|Q9UN42-2|AT1B4_HUMAN	uc004esq.3	100
sp|Q9UN66|PCDB8_HUMAN	uc011dai.2	100
sp|Q9UN67|PCDBA_HUMAN	uc003lix.3	100
sp|Q9UN70|PCDGK_HUMAN	uc003lkv.2	100
sp|Q9UN70-2|PCDGK_HUMAN	uc003lku.1	100
sp|Q9UN71|PCDGG_HUMAN	uc003lkc.2	100
sp|Q9UN72|PCDA7_HUMAN	uc003lhq.2	100
sp|Q9UN72-2|PCDA7_HUMAN	uc011dac.2	100
sp|Q9UN73|PCDA6_HUMAN	uc003lho.2	100
sp|Q9UN73-2|PCDA6_HUMAN	uc003lhn.2	100
sp|Q9UN73-3|PCDA6_HUMAN	uc011dab.2	100
sp|Q9UN74|PCDA4_HUMAN	uc003lhi.2	100
sp|Q9UN74-2|PCDA4_HUMAN	uc011daa.2	100
sp|Q9UN75|PCDAC_HUMAN	uc003lic.2	100
sp|Q9UN75-2|PCDAC_HUMAN	uc011daf.2	100
sp|Q9UN76|S6A14_HUMAN	uc004eqi.3	100
sp|Q9UN79|SOX13_HUMAN	uc001ham.3	100
sp|Q9UN86|G3BP2_HUMAN	uc003his.3	100
sp|Q9UN86-2|G3BP2_HUMAN	uc003hit.3	100
sp|Q9UN88|GBRT_HUMAN	uc004ffp.1	100
sp|Q9UNA0|ATS5_HUMAN	uc002ymg.3	100
sp|Q9UNA1|RHG26_HUMAN	uc011dbj.2	100
sp|Q9UNA1-2|RHG26_HUMAN	uc003lmt.3	100
sp|Q9UNA3|A4GCT_HUMAN	uc003ers.2	100
sp|Q9UNA4|POLI_HUMAN	uc002lfj.4	100
sp|Q9UND3|NPIA1_HUMAN	uc002dcy.4	100
sp|Q9UNE0|EDAR_HUMAN	uc002teq.4	100
sp|Q9UNE0-2|EDAR_HUMAN	uc010yws.2	100
sp|Q9UNE2|RPH3L_HUMAN	uc021tmx.1	100
sp|Q9UNE2-2|RPH3L_HUMAN	uc010cjl.2	100
sp|Q9UNE7|CHIP_HUMAN	uc002cit.3	100
sp|Q9UNE7-2|CHIP_HUMAN	uc002ciu.3	100
sp|Q9UNF0|PACN2_HUMAN	uc003bdg.4	100
sp|Q9UNF0-2|PACN2_HUMAN	uc003bdf.4	100
sp|Q9UNF1|MAGD2_HUMAN	uc004dtn.1	100
sp|Q9UNF1-2|MAGD2_HUMAN	uc004dtn.1	97
sp|Q9UNG2|TNF18_HUMAN	uc001giu.2	100
sp|Q9UNH5|CC14A_HUMAN	uc001dtg.4	100
sp|Q9UNH5-2|CC14A_HUMAN	uc001dtf.2	100
sp|Q9UNH5-5|CC14A_HUMAN	uc009wee.3	100
sp|Q9UNH6-2|SNX7_HUMAN	uc001dsa.3	100
sp|Q9UNH6-3|SNX7_HUMAN	uc010ouc.2	100
sp|Q9UNI1|CELA1_HUMAN	uc001ryi.1	100
sp|Q9UNI6|DUS12_HUMAN	uc001gbo.3	100
sp|Q9UNK0|STX8_HUMAN	uc002glx.3	100
sp|Q9UNK4|PA2GD_HUMAN	uc001bcz.4	100
sp|Q9UNK9|ANGE1_HUMAN	uc001xsv.3	100
sp|Q9UNL2|SSRG_HUMAN	uc003fau.3	100
sp|Q9UNL2-2|SSRG_HUMAN	uc011bop.2	100
sp|Q9UNL4|ING4_HUMAN	uc001qpw.4	100
sp|Q9UNL4-2|ING4_HUMAN	uc001qpv.4	100
sp|Q9UNL4-3|ING4_HUMAN	uc009zet.3	100
sp|Q9UNL4-4|ING4_HUMAN	uc001qpy.4	100
sp|Q9UNL4-5|ING4_HUMAN	uc001qpx.4	100
sp|Q9UNL4-6|ING4_HUMAN	uc001qpv.4	99
sp|Q9UNL4-7|ING4_HUMAN	uc001qpx.4	99
sp|Q9UNL4-8|ING4_HUMAN	uc009zes.3	100
sp|Q9UNM6|PSD13_HUMAN	uc001lol.2	100
sp|Q9UNM6-2|PSD13_HUMAN	uc001loo.2	100
sp|Q9UNN4|TF2AY_HUMAN	uc002rws.2	100
sp|Q9UNN4-2|TF2AY_HUMAN	uc010yom.2	100
sp|Q9UNN5|FAF1_HUMAN	uc001cse.1	100
sp|Q9UNN8|EPCR_HUMAN	uc002xbt.3	100
sp|Q9UNP4|SIAT9_HUMAN	uc002sqq.1	100
sp|Q9UNP4-3|SIAT9_HUMAN	uc002sqp.1	100
sp|Q9UNP9|PPIE_HUMAN	uc001cds.2	100
sp|Q9UNP9-2|PPIE_HUMAN	uc001cdv.3	100
sp|Q9UNP9-3|PPIE_HUMAN	uc001cdw.3	100
sp|Q9UNQ0|ABCG2_HUMAN	uc003hrg.3	100
sp|Q9UNQ0-2|ABCG2_HUMAN	uc003hrh.3	100
sp|Q9UNQ2|DIM1_HUMAN	uc003jta.3	100
sp|Q9UNS1|TIM_HUMAN	uc001slf.2	100
sp|Q9UNS1-2|TIM_HUMAN	uc001slf.2	99
sp|Q9UNS2|CSN3_HUMAN	uc002grd.3	100
sp|Q9UNT1|RBL2B_HUMAN	uc003bnl.1	100
sp|Q9UNT1-2|RBL2B_HUMAN	uc011asg.1	100
sp|Q9UNT1-3|RBL2B_HUMAN	uc003bnm.1	100
sp|Q9UNU6|CP8B1_HUMAN	uc003cmh.3	100
sp|Q9UNW1|MINP1_HUMAN	uc001keu.3	100
sp|Q9UNW1-2|MINP1_HUMAN	uc001kev.3	100
sp|Q9UNW1-4|MINP1_HUMAN	uc021pvv.1	100
sp|Q9UNW8|GP132_HUMAN	uc001yqd.3	100
sp|Q9UNW8-2|GP132_HUMAN	uc001yqc.3	100
sp|Q9UNW8-3|GP132_HUMAN	uc001yqe.3	100
sp|Q9UNW9|NOVA2_HUMAN	uc002pdv.2	100
sp|Q9UNX3|RL26L_HUMAN	uc003mcc.3	100
sp|Q9UNX4|WDR3_HUMAN	uc010oxe.1	100
sp|Q9UNX9|KCJ14_HUMAN	uc002pjf.1	100
sp|Q9UNY4|TTF2_HUMAN	uc001egy.3	100
sp|Q9UNY4-2|TTF2_HUMAN	uc001egx.1	100
sp|Q9UNZ2|NSF1C_HUMAN	uc002wfc.3	100
sp|Q9UNZ2-4|NSF1C_HUMAN	uc002wfe.3	100
sp|Q9UNZ2-5|NSF1C_HUMAN	uc031rsc.1	100
sp|Q9UNZ5|L10K_HUMAN	uc002mxg.3	100
sp|Q9UP38|FZD1_HUMAN	uc003ula.3	100
sp|Q9UP52|TFR2_HUMAN	uc003uvv.1	100
sp|Q9UP52-3|TFR2_HUMAN	uc003uvv.1	97
sp|Q9UP65|PA24C_HUMAN	uc002phx.3	100
sp|Q9UP65-3|PA24C_HUMAN	uc010xzd.2	100
sp|Q9UP79|ATS8_HUMAN	uc001qgg.4	100
sp|Q9UP83|COG5_HUMAN	uc003ved.2	100
sp|Q9UP83-2|COG5_HUMAN	uc003vec.2	100
sp|Q9UP95|S12A4_HUMAN	uc002euz.2	100
sp|Q9UP95-2|S12A4_HUMAN	uc002eva.2	100
sp|Q9UP95-5|S12A4_HUMAN	uc010vkh.1	100
sp|Q9UP95-6|S12A4_HUMAN	uc010ceu.2	100
sp|Q9UP95-7|S12A4_HUMAN	uc010vkj.1	100
sp|Q9UPA5|BSN_HUMAN	uc003cxe.4	100
sp|Q9UPC5|GPR34_HUMAN	uc022bvc.1	100
sp|Q9UPE1|SRPK3_HUMAN	uc004fil.3	100
sp|Q9UPE1-3|SRPK3_HUMAN	uc004fim.3	100
sp|Q9UPE1-4|SRPK3_HUMAN	uc004fin.3	100
sp|Q9UPG8|PLAL2_HUMAN	uc002wxn.2	100
sp|Q9UPI3|FLVC2_HUMAN	uc001xrs.2	100
sp|Q9UPI3-2|FLVC2_HUMAN	uc010tvd.1	100
sp|Q9UPM6|LHX6_HUMAN	uc010mvw.3	100
sp|Q9UPM6-3|LHX6_HUMAN	uc004blx.4	100
sp|Q9UPM6-4|LHX6_HUMAN	uc004bly.4	100
sp|Q9UPM6-5|LHX6_HUMAN	uc022bmx.1	100
sp|Q9UPM6-6|LHX6_HUMAN	uc022bmw.1	100
sp|Q9UPM8|AP4E1_HUMAN	uc001zyx.2	100
sp|Q9UPM9|B9D1_HUMAN	uc002gvk.4	100
sp|Q9UPN3-2|MACF1_HUMAN	uc021olt.1	100
sp|Q9UPN4|CP131_HUMAN	uc002jzp.1	100
sp|Q9UPN4-2|CP131_HUMAN	uc002jzn.1	100
sp|Q9UPN4-3|CP131_HUMAN	uc002jzo.1	100
sp|Q9UPN6|SCAF8_HUMAN	uc003qpz.3	100
sp|Q9UPN6-2|SCAF8_HUMAN	uc011efj.2	100
sp|Q9UPN7|PP6R1_HUMAN	uc002qjw.4	100
sp|Q9UPN9|TRI33_HUMAN	uc001eew.3	100
sp|Q9UPN9-2|TRI33_HUMAN	uc001eex.3	100
sp|Q9UPP1|PHF8_HUMAN	uc004dsu.3	100
sp|Q9UPP1-4|PHF8_HUMAN	uc004dsw.3	100
sp|Q9UPP1-5|PHF8_HUMAN	uc004dsy.3	100
sp|Q9UPP2|IQEC3_HUMAN	uc001qhw.2	100
sp|Q9UPP2-2|IQEC3_HUMAN	uc001qhu.1	100
sp|Q9UPQ0|LIMC1_HUMAN	uc003gvu.4	100
sp|Q9UPQ0-10|LIMC1_HUMAN	uc003gvw.4	100
sp|Q9UPQ0-2|LIMC1_HUMAN	uc003gvv.4	100
sp|Q9UPQ0-3|LIMC1_HUMAN	uc003gvz.4	99
sp|Q9UPQ0-4|LIMC1_HUMAN	uc003gvx.4	100
sp|Q9UPQ0-6|LIMC1_HUMAN	uc003gwc.4	100
sp|Q9UPQ0-8|LIMC1_HUMAN	uc003gwa.4	100
sp|Q9UPQ0-9|LIMC1_HUMAN	uc003gwd.4	100
sp|Q9UPQ3|AGAP1_HUMAN	uc002vvs.3	100
sp|Q9UPQ3-2|AGAP1_HUMAN	uc002vvt.3	100
sp|Q9UPQ3-3|AGAP1_HUMAN	uc021vyp.1	100
sp|Q9UPQ4|TRI35_HUMAN	uc003xfl.1	100
sp|Q9UPQ7|PZRN3_HUMAN	uc003dpl.1	100
sp|Q9UPQ8|DOLK_HUMAN	uc004bwr.3	100
sp|Q9UPQ9|TNR6B_HUMAN	uc011aor.2	100
sp|Q9UPQ9-1|TNR6B_HUMAN	uc003ayn.4	100
sp|Q9UPQ9-2|TNR6B_HUMAN	uc031rxt.1	100
sp|Q9UPR0|PLCL2_HUMAN	uc011awc.2	100
sp|Q9UPR3|SMG5_HUMAN	uc001foc.4	100
sp|Q9UPR5|NAC2_HUMAN	uc002pgx.3	100
sp|Q9UPR6|ZFR2_HUMAN	uc002lyw.2	100
sp|Q9UPR6-2|ZFR2_HUMAN	uc010xhy.2	100
sp|Q9UPS6|SET1B_HUMAN	uc001ubi.3	98
sp|Q9UPS6-2|SET1B_HUMAN	uc001ubi.3	100
sp|Q9UPS8|ANR26_HUMAN	uc001ith.2	100
sp|Q9UPS8-3|ANR26_HUMAN	uc009xku.1	100
sp|Q9UPT5|EXOC7_HUMAN	uc002jqs.3	100
sp|Q9UPT5-1|EXOC7_HUMAN	uc002jqq.3	100
sp|Q9UPT5-2|EXOC7_HUMAN	uc002jqr.3	100
sp|Q9UPT5-4|EXOC7_HUMAN	uc002jqu.2	100
sp|Q9UPT5-5|EXOC7_HUMAN	uc010wsx.2	100
sp|Q9UPT5-6|EXOC7_HUMAN	uc010wsw.2	100
sp|Q9UPT6|JIP3_HUMAN	uc002cmk.3	100
sp|Q9UPT6-2|JIP3_HUMAN	uc002cmi.1	100
sp|Q9UPT8|ZC3H4_HUMAN	uc002pga.4	100
sp|Q9UPT9|UBP22_HUMAN	uc002gym.4	100
sp|Q9UPT9-2|UBP22_HUMAN	uc002gyn.4	100
sp|Q9UPU3|SORC3_HUMAN	uc001kyi.1	100
sp|Q9UPU5|UBP24_HUMAN	uc021onw.1	100
sp|Q9UPU7|TBD2B_HUMAN	uc002bcy.4	100
sp|Q9UPU7-2|TBD2B_HUMAN	uc010bla.3	100
sp|Q9UPU9|SMAG1_HUMAN	uc001xbb.4	100
sp|Q9UPU9-3|SMAG1_HUMAN	uc001xbc.3	100
sp|Q9UPV0|CE164_HUMAN	uc001prc.3	100
sp|Q9UPV0-2|CE164_HUMAN	uc001prb.4	100
sp|Q9UPV7|K1045_HUMAN	uc003zvr.3	100
sp|Q9UPV9|TRAK1_HUMAN	uc003cky.4	100
sp|Q9UPV9-2|TRAK1_HUMAN	uc003cla.4	100
sp|Q9UPV9-3|TRAK1_HUMAN	uc003ckz.5	100
sp|Q9UPW0|FOXJ3_HUMAN	uc001chg.3	100
sp|Q9UPW0-2|FOXJ3_HUMAN	uc001chh.2	100
sp|Q9UPW5|CBPC1_HUMAN	uc011ltd.2	100
sp|Q9UPW5-2|CBPC1_HUMAN	uc010mqc.3	100
sp|Q9UPW5-3|CBPC1_HUMAN	uc011lte.2	100
sp|Q9UPW6|SATB2_HUMAN	uc002uuz.2	100
sp|Q9UPW6-2|SATB2_HUMAN	uc010fsq.2	100
sp|Q9UPW8|UN13A_HUMAN	uc031rjw.1	100
sp|Q9UPX0-2|TUTLB_HUMAN	uc031qfh.1	100
sp|Q9UPX6|K1024_HUMAN	uc002bew.1	100
sp|Q9UPX8-2|SHAN2_HUMAN	uc010rqp.1	96
sp|Q9UPX8-3|SHAN2_HUMAN	uc001oqc.3	100
sp|Q9UPX8-4|SHAN2_HUMAN	uc001opz.3	100
sp|Q9UPY3|DICER_HUMAN	uc001ydx.2	100
sp|Q9UPY3-2|DICER_HUMAN	uc021sbc.1	100
sp|Q9UPY3-3|DICER_HUMAN	uc010avh.1	100
sp|Q9UPY5|XCT_HUMAN	uc021xrw.1	100
sp|Q9UPY6|WASF3_HUMAN	uc001uqv.3	100
sp|Q9UPY6-2|WASF3_HUMAN	uc001uqw.3	100
sp|Q9UPY8|MARE3_HUMAN	uc002rhw.3	100
sp|Q9UPZ3|HPS5_HUMAN	uc001mod.1	100
sp|Q9UPZ3-2|HPS5_HUMAN	uc001mof.1	100
sp|Q9UPZ6|THS7A_HUMAN	uc021zzo.1	100
sp|Q9UPZ9|ICK_HUMAN	uc003pbi.2	100
sp|Q9UPZ9-2|ICK_HUMAN	uc003pbj.3	100
sp|Q9UQ03|COR2B_HUMAN	uc002arj.4	100
sp|Q9UQ05|KCNH4_HUMAN	uc002hzb.2	100
sp|Q9UQ07|MOK_HUMAN	uc001ylm.4	100
sp|Q9UQ07-5|MOK_HUMAN	uc010txv.3	100
sp|Q9UQ07-6|MOK_HUMAN	uc001ylm.4	99
sp|Q9UQ10|DHDH_HUMAN	uc002ple.1	100
sp|Q9UQ13|SHOC2_HUMAN	uc009xxx.3	100
sp|Q9UQ13-2|SHOC2_HUMAN	uc001kzn.3	100
sp|Q9UQ16|DYN3_HUMAN	uc001gif.4	99
sp|Q9UQ16-2|DYN3_HUMAN	uc001gif.4	100
sp|Q9UQ16-3|DYN3_HUMAN	uc001gie.4	100
sp|Q9UQ16-4|DYN3_HUMAN	uc001gie.4	99
sp|Q9UQ16-5|DYN3_HUMAN	uc001gid.5	100
sp|Q9UQ26-1|RIMS2_HUMAN	uc003ylr.3	100
sp|Q9UQ26-3|RIMS2_HUMAN	uc003ylq.3	100
sp|Q9UQ26-8|RIMS2_HUMAN	uc003ylp.3	100
sp|Q9UQ35|SRRM2_HUMAN	uc002crk.3	100
sp|Q9UQ49-2|NEUR3_HUMAN	uc001ovw.3	100
sp|Q9UQ52|CNTN6_HUMAN	uc003bpa.3	100
sp|Q9UQ53|MGT4B_HUMAN	uc003mks.3	100
sp|Q9UQ53-2|MGT4B_HUMAN	uc003mks.3	99
sp|Q9UQ53-3|MGT4B_HUMAN	uc003mkr.3	100
sp|Q9UQ72|PSG11_HUMAN	uc002ovm.1	100
sp|Q9UQ72-2|PSG11_HUMAN	uc002ovo.1	100
sp|Q9UQ74|PSG8_HUMAN	uc002ouo.2	100
sp|Q9UQ74-2|PSG8_HUMAN	uc010ein.3	100
sp|Q9UQ74-3|PSG8_HUMAN	uc002ouh.3	100
sp|Q9UQ80|PA2G4_HUMAN	uc001sjm.3	100
sp|Q9UQ84|EXO1_HUMAN	uc021plj.1	100
sp|Q9UQ84-4|EXO1_HUMAN	uc021plk.1	100
sp|Q9UQ88|CD11A_HUMAN	uc009vkr.3	98
sp|Q9UQ88-2|CD11A_HUMAN	uc009vks.3	100
sp|Q9UQ88-3|CD11A_HUMAN	uc001agy.1	99
sp|Q9UQ88-4|CD11A_HUMAN	uc009vkr.3	100
sp|Q9UQ88-5|CD11A_HUMAN	uc009vkp.3	100
sp|Q9UQ90|SPG7_HUMAN	uc002fnj.3	100
sp|Q9UQ90-2|SPG7_HUMAN	uc002fni.3	100
sp|Q9UQB3|CTND2_HUMAN	uc003jfa.1	100
sp|Q9UQB8|BAIP2_HUMAN	uc002jzg.2	100
sp|Q9UQB8-2|BAIP2_HUMAN	uc002jzf.2	100
sp|Q9UQB8-3|BAIP2_HUMAN	uc002jyz.4	100
sp|Q9UQB8-4|BAIP2_HUMAN	uc002jza.2	100
sp|Q9UQB8-5|BAIP2_HUMAN	uc002jzd.2	100
sp|Q9UQB8-6|BAIP2_HUMAN	uc002jzc.2	100
sp|Q9UQB9|AURKC_HUMAN	uc002qoe.3	100
sp|Q9UQB9-3|AURKC_HUMAN	uc002qoc.3	100
sp|Q9UQC2|GAB2_HUMAN	uc001ozh.3	100
sp|Q9UQC2-2|GAB2_HUMAN	uc001ozg.3	100
sp|Q9UQC9|CLCA2_HUMAN	uc001dlr.4	100
sp|Q9UQD0|SCN8A_HUMAN	uc001ryw.4	100
sp|Q9UQD0-2|SCN8A_HUMAN	uc001ryw.4	99
sp|Q9UQD0-3|SCN8A_HUMAN	uc001ryw.4	99
sp|Q9UQD0-5|SCN8A_HUMAN	uc010snl.3	100
sp|Q9UQE7|SMC3_HUMAN	uc001kze.3	100
sp|Q9UQF0|SYCY1_HUMAN	uc022ahe.1	100
sp|Q9UQF2|JIP1_HUMAN	uc001nbr.3	100
sp|Q9UQK1|PPR3C_HUMAN	uc001kho.3	100
sp|Q9UQL6|HDAC5_HUMAN	uc002ife.1	100
sp|Q9UQL6-2|HDAC5_HUMAN	uc010czp.1	100
sp|Q9UQL6-3|HDAC5_HUMAN	uc002iff.1	100
sp|Q9UQM7|KCC2A_HUMAN	uc003lru.2	100
sp|Q9UQM7-2|KCC2A_HUMAN	uc003lrt.2	100
sp|Q9UQN3|CHM2B_HUMAN	uc003dqp.4	100
sp|Q9UQN3-2|CHM2B_HUMAN	uc011bgn.2	100
sp|Q9UQP3|TENN_HUMAN	uc001gkl.1	100
sp|Q9UQQ1|NALDL_HUMAN	uc001ocn.3	100
sp|Q9UQQ2|SH2B3_HUMAN	uc010syf.2	100
sp|Q9UQR0|SCML2_HUMAN	uc004cyl.2	100
sp|Q9UQR1|ZN148_HUMAN	uc003eia.4	100
sp|Q9UQR1-2|ZN148_HUMAN	uc003ehy.3	100
sp|Q9UQV4|LAMP3_HUMAN	uc003flh.4	100
sp|Q9XRX5|HHLA3_HUMAN	uc001dfa.3	100
sp|Q9XRX5-2|HHLA3_HUMAN	uc001dfc.3	100
sp|Q9XRX5-3|HHLA3_HUMAN	uc001dfb.3	100
sp|Q9Y210|TRPC6_HUMAN	uc001pgk.4	100
sp|Q9Y210-2|TRPC6_HUMAN	uc009ywy.3	100
sp|Q9Y215|COLQ_HUMAN	uc003bzx.3	100
sp|Q9Y215-2|COLQ_HUMAN	uc003bzv.3	100
sp|Q9Y215-3|COLQ_HUMAN	uc010heo.3	100
sp|Q9Y215-4|COLQ_HUMAN	uc003bzx.3	99
sp|Q9Y215-5|COLQ_HUMAN	uc003bzx.3	98
sp|Q9Y216|MTMR7_HUMAN	uc003wxm.3	100
sp|Q9Y217|MTMR6_HUMAN	uc001uqf.4	100
sp|Q9Y217-2|MTMR6_HUMAN	uc001uqe.1	100
sp|Q9Y219|JAG2_HUMAN	uc001yqg.4	100
sp|Q9Y219-2|JAG2_HUMAN	uc001yqh.4	100
sp|Q9Y221|NIP7_HUMAN	uc002exa.3	100
sp|Q9Y221-2|NIP7_HUMAN	uc002exb.3	100
sp|Q9Y222|DMTF1_HUMAN	uc003uil.3	100
sp|Q9Y223-2|GLCNE_HUMAN	uc010mli.3	100
sp|Q9Y223-3|GLCNE_HUMAN	uc010mlj.3	100
sp|Q9Y223-4|GLCNE_HUMAN	uc010mlg.3	100
sp|Q9Y223-5|GLCNE_HUMAN	uc011lpl.2	100
sp|Q9Y224|CN166_HUMAN	uc010aod.3	100
sp|Q9Y225-2|RNF24_HUMAN	uc002wki.2	100
sp|Q9Y226|S22AD_HUMAN	uc003chz.3	100
sp|Q9Y226-2|S22AD_HUMAN	uc011ayn.1	100
sp|Q9Y227|ENTP4_HUMAN	uc003xdl.3	100
sp|Q9Y227-2|ENTP4_HUMAN	uc003xdm.3	100
sp|Q9Y228|T3JAM_HUMAN	uc009xcr.3	100
sp|Q9Y228-2|T3JAM_HUMAN	uc001hhn.3	100
sp|Q9Y228-3|T3JAM_HUMAN	uc001hhm.2	100
sp|Q9Y230|RUVB2_HUMAN	uc002plr.1	100
sp|Q9Y230-2|RUVB2_HUMAN	uc010emn.1	100
sp|Q9Y231|FUT9_HUMAN	uc021zcw.1	100
sp|Q9Y232|CDYL1_HUMAN	uc003mwi.3	100
sp|Q9Y232-2|CDYL1_HUMAN	uc003mwj.3	100
sp|Q9Y233|PDE10_HUMAN	uc003qun.3	100
sp|Q9Y233-2|PDE10_HUMAN	uc003quo.3	100
sp|Q9Y235|ABEC2_HUMAN	uc003opl.3	100
sp|Q9Y236|OSGI2_HUMAN	uc003yeg.3	100
sp|Q9Y236-2|OSGI2_HUMAN	uc003yeh.3	100
sp|Q9Y237-2|PIN4_HUMAN	uc004eam.3	100
sp|Q9Y237-3|PIN4_HUMAN	uc004eao.2	100
sp|Q9Y238|DLEC1_HUMAN	uc003cho.1	100
sp|Q9Y238-3|DLEC1_HUMAN	uc003chp.1	100
sp|Q9Y239|NOD1_HUMAN	uc003tav.3	100
sp|Q9Y239-2|NOD1_HUMAN	uc010kvs.2	100
sp|Q9Y240|CLC11_HUMAN	uc002psy.3	100
sp|Q9Y241-2|HIG1A_HUMAN	uc010hid.3	100
sp|Q9Y242|TCF19_HUMAN	uc011jhq.2	100
sp|Q9Y243|AKT3_HUMAN	uc001iab.2	100
sp|Q9Y243-2|AKT3_HUMAN	uc021plu.1	100
sp|Q9Y244|POMP_HUMAN	uc001usf.3	100
sp|Q9Y247|FA50B_HUMAN	uc021ykt.1	100
sp|Q9Y248|PSF2_HUMAN	uc002fja.3	100
sp|Q9Y250|LZTS1_HUMAN	uc003wzr.3	100
sp|Q9Y250-2|LZTS1_HUMAN	uc003wzr.3	96
sp|Q9Y250-4|LZTS1_HUMAN	uc010ltg.2	100
sp|Q9Y251|HPSE_HUMAN	uc003hok.4	100
sp|Q9Y251-2|HPSE_HUMAN	uc003hoi.3	100
sp|Q9Y251-3|HPSE_HUMAN	uc011cct.2	100
sp|Q9Y252|RNF6_HUMAN	uc001uqq.3	100
sp|Q9Y252-2|RNF6_HUMAN	uc010tdk.2	100
sp|Q9Y252-3|RNF6_HUMAN	uc001uqn.1	100
sp|Q9Y253|POLH_HUMAN	uc003ovq.4	100
sp|Q9Y255|PRLD1_HUMAN	uc003mfx.4	100
sp|Q9Y255-2|PRLD1_HUMAN	uc021yiq.2	100
sp|Q9Y256|FACE2_HUMAN	uc001ojk.1	100
sp|Q9Y257|KCNK6_HUMAN	uc002oic.3	100
sp|Q9Y258|CCL26_HUMAN	uc003udt.1	100
sp|Q9Y259|CHKB_HUMAN	uc003bmv.3	100
sp|Q9Y261-2|FOXA2_HUMAN	uc002wsm.3	100
sp|Q9Y262|EIF3L_HUMAN	uc003auf.3	100
sp|Q9Y262-2|EIF3L_HUMAN	uc011ann.2	100
sp|Q9Y263|PLAP_HUMAN	uc003zqd.3	100
sp|Q9Y264|ANGP4_HUMAN	uc002wei.3	100
sp|Q9Y265|RUVB1_HUMAN	uc003ekh.3	100
sp|Q9Y265-2|RUVB1_HUMAN	uc010hss.3	100
sp|Q9Y266|NUDC_HUMAN	uc001bng.2	100
sp|Q9Y267|S22AE_HUMAN	uc003cib.2	100
sp|Q9Y271|CLTR1_HUMAN	uc022bzh.1	100
sp|Q9Y272|RASD1_HUMAN	uc002gri.3	100
sp|Q9Y272-2|RASD1_HUMAN	uc021trg.1	100
sp|Q9Y274-2|SIA10_HUMAN	uc003dta.4	100
sp|Q9Y275|TN13B_HUMAN	uc001vqr.3	100
